Transaction_ID,Date,Product_Category,Product_Name,City,Region,Customer_Segment,Payment_Method,Sales_Rep,Units_Sold,Unit_Price,Unit_Cost,Revenue,COGS,Marketing_Expense,Shipping_Expense,Operating_Expense,Total_Expense,Net_Profit,Profit_Margin_Pct
TXN-1135,2024-04-27,Services,Cloud Migration Consulting,San Francisco,West,Consumer,PayPal,Bob Jones,2,3422.03,1248.71,6844.06,2497.42,832.21,21.13,502.8,3853.56,2990.5,43.69
TXN-1136,2025-10-25,Office Supplies,High-Speed Paper Shredder,Phoenix,West,SMB,Wire Transfer,Charlie Davis,4,169.91,89.32,679.64,357.28,49.1,29.41,123.71,559.5,120.14,17.68
TXN-1137,2025-10-22,Electronics,Smart Display 10,Houston,South,SMB,Direct Invoice,Charlie Davis,2,336.39,202.64,672.78,405.28,43.51,12.84,102.39,564.02,108.76,16.17
TXN-1138,2025-10-19,Office Supplies,Mesh Office Chair,Austin,South,SMB,Credit Card,Alice Smith,3,345.15,154.05,1035.45,462.15,70.75,36.73,130.14,699.77,335.68,32.42
TXN-1139,2024-02-05,Services,Annual IT Maintenance Plan,Chicago,Midwest,Enterprise,Direct Invoice,Alice Smith,10,1758.24,574.17,17582.4,5741.7,1785.05,56.76,1898.2,9481.71,8100.69,46.07
TXN-1140,2024-05-28,Software,Data Analytics Suite,Austin,South,Enterprise,Wire Transfer,Charlie Davis,26,1540.68,314.82,40057.68,8185.32,4524.4,275.02,4099.57,17084.31,22973.37,57.35
TXN-1141,2024-09-20,Hardware,Gigabit Switch 24-Port,Chicago,Midwest,Government,Credit Card,Alice Smith,32,452.58,249.51,14482.56,7984.32,1390.76,401.97,1136.38,10913.43,3569.13,24.64
TXN-1142,2025-05-29,Services,Cybersecurity Audit,Miami,East,Enterprise,Credit Card,Diana Prince,12,2294.55,779.49,27534.6,9353.88,3131.36,71.15,1939.44,14495.83,13038.77,47.35
TXN-1143,2026-03-10,Electronics,Laptop Pro 15,Austin,South,Enterprise,Credit Card,Fiona Gallagher,8,1162.2,732.23,9297.6,5857.84,825.73,47.01,1127.91,7858.49,1439.11,15.48
TXN-1144,2026-04-22,Office Supplies,High-Speed Paper Shredder,Phoenix,West,Government,Wire Transfer,Fiona Gallagher,12,188.24,90.67,2258.88,1088.04,237.92,106.93,236.02,1668.91,589.97,26.12
TXN-1145,2025-11-08,Software,Enterprise ERP License,Miami,East,SMB,Wire Transfer,Fiona Gallagher,6,2622.37,514.5,15734.22,3087.0,1327.56,34.86,1260.96,5710.38,10023.84,63.71
TXN-1146,2024-05-09,Office Supplies,Mesh Office Chair,Chicago,Midwest,SMB,Wire Transfer,Alice Smith,2,301.19,165.79,602.38,331.58,80.61,19.74,121.57,553.5,48.88,8.11
TXN-1147,2025-01-15,Hardware,NAS Storage Enclosure,Miami,East,SMB,Credit Card,Evan Wright,5,732.8,478.96,3664.0,2394.8,368.19,36.63,270.31,3069.93,594.07,16.21
TXN-1148,2024-05-07,Hardware,Rack Server Blade X,Chicago,Midwest,SMB,Direct Invoice,Fiona Gallagher,5,2953.06,2121.54,14765.3,10607.7,1316.83,44.32,1353.16,13322.01,1443.29,9.77
TXN-1149,2024-12-10,Software,Cloud Storage Annual,Boston,East,Enterprise,Direct Invoice,Alice Smith,27,383.31,77.14,10349.37,2082.78,721.46,216.88,652.2,3673.32,6676.05,64.51
TXN-1150,2026-02-02,Electronics,Ultra-Wide Monitor 34,Chicago,Midwest,Government,Credit Card,Evan Wright,16,620.96,367.6,9935.36,5881.6,1117.31,215.68,1068.04,8282.63,1652.73,16.63
TXN-1151,2025-12-03,Services,Cybersecurity Audit,Phoenix,West,SMB,Wire Transfer,Fiona Gallagher,7,2282.23,821.54,15975.61,5750.78,972.64,64.13,1358.22,8145.77,7829.84,49.01
TXN-1152,2025-08-13,Services,Cloud Migration Consulting,Phoenix,West,Enterprise,PayPal,Evan Wright,5,3401.16,1240.12,17005.8,6200.6,1876.49,34.94,949.77,9061.8,7944.0,46.71
TXN-1153,2025-04-09,Office Supplies,Ergonomic Executive Desk,Houston,South,Consumer,PayPal,Evan Wright,2,799.3,466.41,1598.6,932.82,127.05,23.03,227.49,1310.39,288.21,18.03
TXN-1154,2025-02-25,Software,Enterprise ERP License,Seattle,West,Consumer,Credit Card,Alice Smith,1,2677.13,515.44,2677.13,515.44,176.99,7.79,343.38,1043.6,1633.53,61.02
TXN-1155,2024-08-19,Services,Cybersecurity Audit,Phoenix,West,SMB,PayPal,Fiona Gallagher,1,2240.1,765.33,2240.1,765.33,227.31,6.5,278.37,1277.51,962.59,42.97
TXN-1156,2024-04-10,Services,Annual IT Maintenance Plan,Phoenix,West,SMB,Credit Card,Charlie Davis,3,1659.49,627.39,4978.47,1882.17,592.44,25.6,393.25,2893.46,2085.01,41.88
TXN-1157,2025-02-02,Office Supplies,Standing Desk Converter,Miami,East,Enterprise,PayPal,Bob Jones,9,282.22,144.63,2539.98,1301.67,166.36,83.19,192.57,1743.79,796.19,31.35
TXN-1158,2024-12-02,Electronics,Laptop Pro 15,Boston,East,SMB,PayPal,Alice Smith,4,1222.08,770.6,4888.32,3082.4,545.11,41.21,336.88,4005.6,882.72,18.06
TXN-1159,2024-05-28,Hardware,NAS Storage Enclosure,Los Angeles,West,Enterprise,Credit Card,Evan Wright,20,818.91,487.51,16378.2,9750.2,1150.53,167.65,1916.41,12984.79,3393.41,20.72
TXN-1160,2025-10-26,Office Supplies,Mesh Office Chair,Seattle,West,SMB,Wire Transfer,Diana Prince,6,341.93,162.82,2051.58,976.92,204.51,30.76,305.39,1517.58,534.0,26.03
TXN-1161,2024-08-09,Electronics,Ultra-Wide Monitor 34,San Francisco,West,SMB,Credit Card,Evan Wright,6,645.9,393.0,3875.4,2358.0,458.38,76.59,402.42,3295.39,580.01,14.97
TXN-1162,2025-08-20,Office Supplies,Ergonomic Executive Desk,Austin,South,SMB,Credit Card,Bob Jones,2,799.92,460.17,1599.84,920.34,200.66,14.27,207.08,1342.35,257.49,16.09
TXN-1163,2025-04-05,Office Supplies,Ergonomic Executive Desk,New York,East,SMB,PayPal,Fiona Gallagher,3,802.61,431.72,2407.83,1295.16,255.65,41.31,223.16,1815.28,592.55,24.61
TXN-1164,2024-07-04,Electronics,Ultra-Wide Monitor 34,Houston,South,Consumer,Direct Invoice,Charlie Davis,2,666.39,372.82,1332.78,745.64,159.12,26.3,185.29,1116.35,216.43,16.24
TXN-1165,2024-04-21,Services,Annual IT Maintenance Plan,Chicago,Midwest,SMB,Wire Transfer,Bob Jones,2,1666.17,614.74,3332.34,1229.48,253.92,29.16,292.06,1804.62,1527.72,45.85
TXN-1166,2026-01-24,Office Supplies,Ergonomic Executive Desk,Seattle,West,SMB,Credit Card,Diana Prince,4,888.13,437.27,3552.52,1749.08,252.32,46.52,208.8,2256.72,1295.8,36.48
TXN-1167,2024-07-20,Hardware,Rack Server Blade X,Chicago,Midwest,SMB,PayPal,Diana Prince,5,3272.87,2008.62,16364.35,10043.1,1741.15,53.07,1516.67,13353.99,3010.36,18.4
TXN-1168,2024-06-10,Software,Data Analytics Suite,Miami,East,SMB,Wire Transfer,Charlie Davis,6,1546.9,307.38,9281.4,1844.28,1286.01,42.59,1051.37,4224.25,5057.15,54.49
TXN-1169,2025-11-15,Hardware,Gigabit Switch 24-Port,Phoenix,West,SMB,Credit Card,Bob Jones,7,429.88,262.55,3009.16,1837.85,357.65,104.88,405.56,2705.94,303.22,10.08
TXN-1170,2025-02-04,Hardware,NAS Storage Enclosure,Austin,South,Government,Direct Invoice,Charlie Davis,16,788.97,484.21,12623.52,7747.36,943.71,137.96,948.34,9777.37,2846.15,22.55
TXN-1171,2025-09-16,Services,Cloud Migration Consulting,New York,East,Government,PayPal,Evan Wright,28,3365.21,1191.56,94225.88,33363.68,12232.25,375.74,6006.94,51978.61,42247.27,44.84
TXN-1172,2024-03-14,Services,Cloud Migration Consulting,Seattle,West,Enterprise,PayPal,Bob Jones,7,3464.64,1227.54,24252.48,8592.78,2940.4,46.12,2276.71,13856.01,10396.47,42.87
TXN-1173,2025-06-26,Hardware,Rack Server Blade X,Chicago,Midwest,Enterprise,Direct Invoice,Diana Prince,14,3088.48,2049.96,43238.72,28699.44,3448.65,196.88,2953.56,35298.53,7940.19,18.36
TXN-1174,2024-06-30,Software,Enterprise ERP License,Austin,South,Enterprise,Credit Card,Diana Prince,28,2318.6,505.98,64920.8,14167.44,6814.05,236.86,4744.72,25963.07,38957.73,60.01
TXN-1175,2024-03-10,Software,Security Firewall Pro,Los Angeles,West,SMB,Direct Invoice,Evan Wright,2,894.59,226.33,1789.18,452.66,196.73,19.89,240.84,910.12,879.06,49.13
TXN-1176,2025-08-21,Software,Enterprise ERP License,Los Angeles,West,Enterprise,PayPal,Alice Smith,25,2543.41,492.48,63585.25,12312.0,4395.5,162.81,4217.2,21087.51,42497.74,66.84
TXN-1177,2024-11-22,Electronics,Laptop Pro 15,Los Angeles,West,Enterprise,Wire Transfer,Diana Prince,15,1116.99,765.59,16754.85,11483.85,1733.84,87.26,1424.34,14729.29,2025.56,12.09
TXN-1178,2026-05-02,Services,Cloud Migration Consulting,Austin,South,Consumer,Wire Transfer,Bob Jones,2,3702.71,1195.22,7405.42,2390.44,888.23,15.81,804.94,4099.42,3306.0,44.64
TXN-1179,2025-07-24,Software,Data Analytics Suite,Miami,East,Consumer,Direct Invoice,Evan Wright,4,1510.76,307.75,6043.04,1231.0,727.15,20.72,415.14,2394.01,3649.03,60.38
TXN-1180,2025-09-19,Hardware,Gigabit Switch 24-Port,San Francisco,West,SMB,Direct Invoice,Bob Jones,1,415.96,248.7,415.96,248.7,40.4,14.09,86.35,389.54,26.42,6.35
TXN-1181,2026-02-12,Hardware,NAS Storage Enclosure,San Francisco,West,SMB,PayPal,Charlie Davis,5,837.97,465.78,4189.85,2328.9,426.8,39.36,496.68,3291.74,898.11,21.44
TXN-1182,2025-08-19,Electronics,Wireless Noise-Canceling Headset,Los Angeles,West,SMB,Direct Invoice,Diana Prince,6,261.73,117.8,1570.38,706.8,201.91,84.37,187.97,1181.05,389.33,24.79
TXN-1183,2024-08-07,Electronics,Wireless Noise-Canceling Headset,Los Angeles,West,Consumer,Direct Invoice,Charlie Davis,5,247.61,121.38,1238.05,606.9,82.55,69.12,181.86,940.43,297.62,24.04
TXN-1184,2024-01-16,Electronics,Wireless Noise-Canceling Headset,Phoenix,West,Enterprise,Wire Transfer,Evan Wright,6,236.64,124.58,1419.84,747.48,133.75,39.73,125.83,1046.79,373.05,26.27
TXN-1185,2024-12-18,Hardware,Rack Server Blade X,Chicago,Midwest,Consumer,Wire Transfer,Fiona Gallagher,5,3442.41,2065.74,17212.05,10328.7,1440.98,70.91,1059.61,12900.2,4311.85,25.05
TXN-1186,2025-01-11,Office Supplies,Mesh Office Chair,San Francisco,West,SMB,Wire Transfer,Fiona Gallagher,3,339.45,160.41,1018.35,481.23,81.01,18.39,120.28,700.91,317.44,31.17
TXN-1187,2025-11-05,Hardware,Gigabit Switch 24-Port,San Francisco,West,SMB,Wire Transfer,Bob Jones,3,460.88,263.14,1382.64,789.42,121.94,40.24,193.49,1145.09,237.55,17.18
TXN-1188,2024-10-15,Hardware,Rack Server Blade X,Boston,East,Enterprise,Direct Invoice,Diana Prince,19,3033.54,2174.7,57637.26,41319.3,4505.76,254.04,4067.21,50146.31,7490.95,13.0
TXN-1189,2025-05-30,Software,Enterprise ERP License,Austin,South,SMB,Credit Card,Charlie Davis,1,2421.58,507.66,2421.58,507.66,327.07,13.71,318.24,1166.68,1254.9,51.82
TXN-1190,2026-04-24,Software,Data Analytics Suite,New York,East,Consumer,PayPal,Charlie Davis,3,1473.54,296.39,4420.62,889.17,345.42,26.45,305.67,1566.71,2853.91,64.56
TXN-1191,2026-04-25,Office Supplies,High-Speed Paper Shredder,New York,East,Enterprise,Direct Invoice,Fiona Gallagher,10,173.67,93.23,1736.7,932.3,144.8,141.08,246.79,1464.97,271.73,15.65
TXN-1192,2024-06-21,Electronics,Wireless Noise-Canceling Headset,Phoenix,West,SMB,PayPal,Diana Prince,6,238.74,115.44,1432.44,692.64,93.78,45.8,130.28,962.5,469.94,32.81
TXN-1193,2026-03-30,Electronics,Smart Display 10,Houston,South,Enterprise,PayPal,Fiona Gallagher,13,324.7,208.06,4221.1,2704.78,541.07,151.81,459.88,3857.54,363.56,8.61
TXN-1194,2024-05-06,Services,Cloud Migration Consulting,New York,East,Enterprise,Direct Invoice,Charlie Davis,15,3777.45,1242.68,56661.75,18640.2,5763.39,84.55,6186.52,30674.66,25987.09,45.86
TXN-1195,2024-07-19,Services,Annual IT Maintenance Plan,Chicago,Midwest,Consumer,Wire Transfer,Alice Smith,5,1856.0,574.93,9280.0,2874.65,1232.89,48.22,593.78,4749.54,4530.46,48.82
TXN-1196,2026-03-30,Services,Cloud Migration Consulting,Los Angeles,West,Government,Wire Transfer,Diana Prince,34,3613.47,1168.49,122857.98,39728.66,12407.32,205.44,9498.98,61840.4,61017.58,49.67
TXN-1197,2026-05-03,Hardware,Gigabit Switch 24-Port,Los Angeles,West,SMB,PayPal,Alice Smith,1,433.37,257.58,433.37,257.58,56.91,5.03,79.12,398.64,34.73,8.01
TXN-1198,2024-10-09,Office Supplies,High-Speed Paper Shredder,Seattle,West,Government,Credit Card,Evan Wright,26,183.53,89.73,4771.78,2332.98,457.12,253.31,488.17,3531.58,1240.2,25.99
TXN-1199,2024-02-18,Electronics,Smart Display 10,Los Angeles,West,Enterprise,Direct Invoice,Alice Smith,11,366.94,201.44,4036.34,2215.84,407.72,87.28,508.9,3219.74,816.6,20.23
TXN-1200,2025-07-02,Electronics,Laptop Pro 15,New York,East,Enterprise,PayPal,Charlie Davis,11,1214.36,714.73,13357.96,7862.03,1523.26,59.93,1165.0,10610.22,2747.74,20.57
TXN-1201,2025-07-10,Electronics,Ultra-Wide Monitor 34,Miami,East,SMB,Direct Invoice,Evan Wright,5,624.85,386.64,3124.25,1933.2,261.62,60.92,428.14,2683.88,440.37,14.1
TXN-1202,2024-06-01,Office Supplies,Mesh Office Chair,Phoenix,West,SMB,PayPal,Alice Smith,7,339.03,156.11,2373.21,1092.77,268.7,91.02,254.28,1706.77,666.44,28.08
TXN-1203,2026-01-20,Hardware,Rack Server Blade X,New York,East,SMB,PayPal,Alice Smith,7,3155.29,2130.68,22087.03,14914.76,2467.47,97.16,2080.11,19559.5,2527.53,11.44
TXN-1204,2025-07-16,Electronics,Laptop Pro 15,Phoenix,West,Consumer,Direct Invoice,Fiona Gallagher,3,1246.27,752.25,3738.81,2256.75,472.29,44.74,463.24,3237.02,501.79,13.42
TXN-1205,2024-09-24,Office Supplies,Standing Desk Converter,New York,East,Enterprise,PayPal,Bob Jones,9,263.11,140.82,2367.99,1267.38,207.09,110.63,297.26,1882.36,485.63,20.51
TXN-1206,2025-03-13,Office Supplies,Mesh Office Chair,Chicago,Midwest,SMB,PayPal,Alice Smith,5,338.52,161.44,1692.6,807.2,132.2,44.21,192.72,1176.33,516.27,30.5
TXN-1207,2024-02-10,Office Supplies,High-Speed Paper Shredder,Seattle,West,SMB,Wire Transfer,Diana Prince,4,185.43,88.87,741.72,355.48,54.4,37.22,117.9,565.0,176.72,23.83
TXN-1208,2024-07-11,Hardware,NAS Storage Enclosure,Seattle,West,SMB,Direct Invoice,Charlie Davis,3,765.76,494.0,2297.28,1482.0,247.37,18.04,302.96,2050.37,246.91,10.75
TXN-1209,2025-11-18,Hardware,Gigabit Switch 24-Port,New York,East,Enterprise,Credit Card,Evan Wright,22,448.96,247.72,9877.12,5449.84,992.02,322.08,781.84,7545.78,2331.34,23.6
TXN-1210,2024-12-28,Office Supplies,Mesh Office Chair,Miami,East,Enterprise,PayPal,Evan Wright,19,319.38,154.08,6068.22,2927.52,769.68,165.38,511.06,4373.64,1694.58,27.93
TXN-1211,2025-10-07,Hardware,Gigabit Switch 24-Port,San Francisco,West,Government,Credit Card,Charlie Davis,24,424.91,247.8,10197.84,5947.2,1403.83,305.65,1258.21,8914.89,1282.95,12.58
TXN-1212,2026-06-27,Software,Enterprise ERP License,Austin,South,Enterprise,PayPal,Charlie Davis,7,2420.93,487.97,16946.51,3415.79,1280.65,39.04,1289.77,6025.25,10921.26,64.45
TXN-1213,2024-10-26,Office Supplies,Standing Desk Converter,Chicago,Midwest,Enterprise,Direct Invoice,Evan Wright,7,264.34,144.43,1850.38,1011.01,141.71,89.77,225.7,1468.19,382.19,20.65
TXN-1214,2024-08-01,Electronics,Ultra-Wide Monitor 34,Seattle,West,SMB,PayPal,Evan Wright,4,686.67,388.01,2746.68,1552.04,364.09,25.29,307.3,2248.72,497.96,18.13
TXN-1215,2026-04-01,Services,Cybersecurity Audit,Austin,South,Enterprise,PayPal,Diana Prince,9,2303.56,782.06,20732.04,7038.54,2698.63,129.96,1300.3,11167.43,9564.61,46.13
TXN-1216,2024-10-30,Hardware,Gigabit Switch 24-Port,Phoenix,West,SMB,Wire Transfer,Charlie Davis,1,454.52,258.47,454.52,258.47,49.3,14.19,97.8,419.76,34.76,7.65
TXN-1217,2025-12-31,Software,Security Firewall Pro,Miami,East,SMB,PayPal,Diana Prince,7,912.02,213.41,6384.14,1493.87,438.85,94.78,586.28,2613.78,3770.36,59.06
TXN-1218,2026-05-13,Office Supplies,Standing Desk Converter,Austin,South,Enterprise,Credit Card,Evan Wright,19,285.67,145.97,5427.73,2773.43,333.96,185.6,596.04,3889.03,1538.7,28.35
TXN-1219,2025-07-19,Software,Cloud Storage Annual,Houston,South,SMB,Wire Transfer,Alice Smith,3,381.49,83.66,1144.47,250.98,69.48,44.93,181.15,546.54,597.93,52.25
TXN-1220,2024-11-22,Office Supplies,Ergonomic Executive Desk,Chicago,Midwest,Consumer,Credit Card,Evan Wright,5,884.47,462.1,4422.35,2310.5,498.32,63.31,539.8,3411.93,1010.42,22.85
TXN-1221,2024-04-13,Electronics,Smart Display 10,Chicago,Midwest,SMB,Wire Transfer,Charlie Davis,3,352.75,202.64,1058.25,607.92,112.35,35.93,79.42,835.62,222.63,21.04
TXN-1222,2024-12-23,Software,Security Firewall Pro,New York,East,SMB,Wire Transfer,Diana Prince,6,788.83,210.6,4732.98,1263.6,436.52,47.72,350.5,2098.34,2634.64,55.67
TXN-1223,2026-06-22,Office Supplies,Mesh Office Chair,Phoenix,West,SMB,Credit Card,Alice Smith,1,305.63,152.54,305.63,152.54,23.59,9.16,62.8,248.09,57.54,18.83
TXN-1224,2024-07-01,Software,Cloud Storage Annual,Chicago,Midwest,SMB,Direct Invoice,Diana Prince,2,383.48,81.71,766.96,163.42,96.49,26.08,119.22,405.21,361.75,47.17
TXN-1225,2024-07-23,Office Supplies,Standing Desk Converter,Los Angeles,West,Enterprise,PayPal,Fiona Gallagher,6,263.6,141.81,1581.6,850.86,101.77,74.92,134.25,1161.8,419.8,26.54
TXN-1226,2026-05-10,Software,Cloud Storage Annual,Austin,South,SMB,PayPal,Bob Jones,1,389.78,83.52,389.78,83.52,25.97,14.31,69.84,193.64,196.14,50.32
TXN-1227,2024-05-16,Office Supplies,Mesh Office Chair,Chicago,Midwest,Consumer,PayPal,Charlie Davis,5,316.03,158.04,1580.15,790.2,213.17,58.76,114.38,1176.51,403.64,25.54
TXN-1228,2026-04-07,Office Supplies,Ergonomic Executive Desk,Los Angeles,West,SMB,PayPal,Evan Wright,5,901.07,435.73,4505.35,2178.65,370.68,31.48,515.13,3095.94,1409.41,31.28
TXN-1229,2025-12-13,Services,Cybersecurity Audit,Miami,East,SMB,Wire Transfer,Alice Smith,5,2199.5,790.81,10997.5,3954.05,1421.6,48.8,693.37,6117.82,4879.68,44.37
TXN-1230,2024-08-14,Hardware,Rack Server Blade X,Phoenix,West,Consumer,Wire Transfer,Evan Wright,5,3156.89,2146.13,15784.45,10730.65,1415.75,68.49,1655.22,13870.11,1914.34,12.13
TXN-1231,2024-04-09,Services,Cybersecurity Audit,Boston,East,SMB,Direct Invoice,Diana Prince,2,2283.46,837.97,4566.92,1675.94,293.09,23.64,432.76,2425.43,2141.49,46.89
TXN-1232,2025-06-16,Hardware,NAS Storage Enclosure,Miami,East,SMB,Credit Card,Fiona Gallagher,6,781.98,468.84,4691.88,2813.04,595.11,30.88,399.34,3838.37,853.51,18.19
TXN-1233,2026-04-28,Hardware,Gigabit Switch 24-Port,Seattle,West,Enterprise,PayPal,Fiona Gallagher,21,479.24,253.93,10064.04,5332.53,1187.44,289.31,576.41,7385.69,2678.35,26.61
TXN-1234,2026-04-12,Hardware,NAS Storage Enclosure,New York,East,SMB,Wire Transfer,Diana Prince,3,789.4,459.67,2368.2,1379.01,214.57,26.03,194.67,1814.28,553.92,23.39
TXN-1235,2026-01-05,Services,Annual IT Maintenance Plan,New York,East,SMB,PayPal,Diana Prince,1,1763.06,570.08,1763.06,570.08,148.07,11.46,279.21,1008.82,754.24,42.78
TXN-1236,2025-04-01,Office Supplies,High-Speed Paper Shredder,New York,East,SMB,Direct Invoice,Evan Wright,6,169.99,93.6,1019.94,561.6,119.14,86.24,142.47,909.45,110.49,10.83
TXN-1237,2024-05-03,Hardware,Gigabit Switch 24-Port,Chicago,Midwest,Government,Credit Card,Evan Wright,33,485.38,261.16,16017.54,8618.28,2194.75,189.95,1244.41,12247.39,3770.15,23.54
TXN-1238,2025-05-06,Software,Enterprise ERP License,Seattle,West,Consumer,PayPal,Evan Wright,3,2358.79,515.56,7076.37,1546.68,784.6,26.64,723.34,3081.26,3995.11,56.46
TXN-1239,2024-02-18,Hardware,Gigabit Switch 24-Port,Los Angeles,West,SMB,Credit Card,Alice Smith,6,418.48,250.83,2510.88,1504.98,152.23,67.86,232.28,1957.35,553.53,22.05
TXN-1240,2025-02-25,Office Supplies,Mesh Office Chair,Seattle,West,SMB,Credit Card,Fiona Gallagher,6,341.95,164.17,2051.7,985.02,212.86,40.82,222.1,1460.8,590.9,28.8
TXN-1241,2025-06-01,Services,Annual IT Maintenance Plan,New York,East,Enterprise,PayPal,Evan Wright,22,1901.89,584.52,41841.58,12859.44,5726.03,153.32,4958.42,23697.21,18144.37,43.36
TXN-1242,2026-04-11,Office Supplies,Mesh Office Chair,San Francisco,West,Enterprise,Credit Card,Alice Smith,22,324.79,153.17,7145.38,3369.74,784.47,325.86,519.91,4999.98,2145.4,30.02
TXN-1243,2025-07-24,Services,Cloud Migration Consulting,New York,East,Government,Credit Card,Bob Jones,11,3644.09,1159.4,40084.99,12753.4,3934.42,134.02,2756.71,19578.55,20506.44,51.16
TXN-1244,2024-02-08,Electronics,Wireless Noise-Canceling Headset,Chicago,Midwest,SMB,Wire Transfer,Evan Wright,6,254.12,124.02,1524.72,744.12,187.16,52.62,203.44,1187.34,337.38,22.13
TXN-1245,2025-12-28,Software,Security Firewall Pro,Los Angeles,West,Consumer,Direct Invoice,Charlie Davis,6,840.3,209.64,5041.8,1257.84,496.47,69.75,331.25,2155.31,2886.49,57.25
TXN-1246,2026-01-29,Office Supplies,Mesh Office Chair,Miami,East,SMB,Credit Card,Evan Wright,7,313.43,158.28,2194.01,1107.96,264.03,99.29,310.37,1781.65,412.36,18.79
TXN-1247,2025-12-18,Electronics,Smart Display 10,Chicago,Midwest,SMB,Credit Card,Charlie Davis,2,358.77,194.81,717.54,389.62,54.05,28.36,91.35,563.38,154.16,21.48
TXN-1248,2025-12-15,Electronics,Laptop Pro 15,Houston,South,Enterprise,Credit Card,Fiona Gallagher,6,1234.47,729.37,7406.82,4376.22,700.02,73.15,708.06,5857.45,1549.37,20.92
TXN-1249,2025-08-10,Software,Data Analytics Suite,Miami,East,Enterprise,PayPal,Bob Jones,12,1476.23,307.89,17714.76,3694.68,2229.45,166.67,1593.21,7684.01,10030.75,56.62
TXN-1250,2026-06-22,Electronics,Ultra-Wide Monitor 34,Miami,East,SMB,Wire Transfer,Diana Prince,6,605.4,363.62,3632.4,2181.72,491.33,60.42,354.37,3087.84,544.56,14.99
TXN-1251,2024-02-09,Services,Cloud Migration Consulting,Los Angeles,West,SMB,Direct Invoice,Charlie Davis,2,3710.49,1204.69,7420.98,2409.38,612.96,18.5,418.24,3459.08,3961.9,53.39
TXN-1252,2026-04-09,Electronics,Laptop Pro 15,San Francisco,West,Enterprise,Wire Transfer,Evan Wright,29,1290.83,729.46,37434.07,21154.34,3157.04,233.14,2495.57,27040.09,10393.98,27.77
TXN-1253,2026-03-25,Hardware,Gigabit Switch 24-Port,Miami,East,SMB,PayPal,Alice Smith,5,468.65,262.85,2343.25,1314.25,308.57,65.9,194.92,1883.64,459.61,19.61
TXN-1254,2024-07-03,Office Supplies,Standing Desk Converter,Austin,South,SMB,Direct Invoice,Fiona Gallagher,5,281.9,135.09,1409.5,675.45,127.5,45.72,166.09,1014.76,394.74,28.01
TXN-1255,2024-06-10,Electronics,Laptop Pro 15,Seattle,West,SMB,Credit Card,Diana Prince,4,1225.37,722.25,4901.48,2889.0,513.71,51.23,518.48,3972.42,929.06,18.95
TXN-1256,2024-03-21,Electronics,Wireless Noise-Canceling Headset,Los Angeles,West,Enterprise,PayPal,Charlie Davis,10,266.84,122.34,2668.4,1223.4,315.72,136.17,253.04,1928.33,740.07,27.73
TXN-1257,2025-04-21,Electronics,Laptop Pro 15,Austin,South,Enterprise,Direct Invoice,Evan Wright,7,1126.82,769.85,7887.74,5388.95,896.71,65.47,736.4,7087.53,800.21,10.14
