Transaction_ID,Date,Product_Category,Product_Name,City,Region,Customer_Segment,Payment_Method,Sales_Rep,Units_Sold,Unit_Price,Unit_Cost,Revenue,COGS,Marketing_Expense,Shipping_Expense,Operating_Expense,Total_Expense,Net_Profit,Profit_Margin_Pct,Year,Month,Month_Name,Year_Month,Quarter,Day_of_Week,Gross_Profit,Employee_Cost,Rent_Admin_Cost,Discount_Amount,Net_Revenue,GST_Rate_Pct,GST_Amount,Depreciation,Interest_Expense,Other_Income,Total_Operating_Expense,EBITDA,EBIT,EBT,Tax_Rate_Pct,Tax_Amount,PAT,PAT_Margin_Pct,EBITDA_Margin_Pct,EBIT_Margin_Pct,EBT_Margin_Pct,Gross_Margin_Pct,Expense_Ratio_Pct,Marketing_Ratio_Pct,Revenue_Per_Unit,Expense_Per_Unit,Profit_Per_Unit,Profitability_Tier
TXN-1044,2024-02-10,Hardware,NAS Storage Enclosure,Austin,South,Enterprise,Credit Card,Alice Smith,25,819.16,488.87,20479.0,12221.75,1495.16,352.73,912.03,14981.67,1442.97,7.24,2024,2,Feb,2024-02,2024Q1,Saturday,7706.45,2364.63,912.03,550.8,19928.2,18.0,3587.08,477.91,300.28,46.25,5124.55,2581.9,2103.99,1849.96,22.0,406.99,1442.97,7.24,12.96,10.56,9.28,38.67,73.16,7.3,797.13,599.27,57.72,Moderate Margin (5-20%)
TXN-1611,2024-02-10,Software,Cloud Storage Annual,Phoenix,West,SMB,Credit Card,Alice Smith,5,373.03,78.85,1865.15,394.25,223.47,52.53,110.99,781.24,670.02,36.78,2024,2,Feb,2024-02,2024Q1,Saturday,1427.62,134.23,110.99,43.28,1821.87,18.0,327.94,38.21,20.62,11.43,521.22,906.4,868.19,859.0,22.0,188.98,670.02,36.78,49.75,47.65,47.15,78.36,41.89,11.98,364.37,156.25,134.0,High Margin (>=20%)
TXN-1888,2024-02-16,Hardware,NAS Storage Enclosure,San Francisco,West,Enterprise,Wire Transfer,Evan Wright,20,782.5,488.64,15650.0,9772.8,1046.36,192.18,670.52,11681.86,1457.49,9.53,2024,2,Feb,2024-02,2024Q1,Friday,5515.13,1281.88,670.52,362.07,15287.93,18.0,2751.83,360.5,212.03,116.92,3190.94,2324.19,1963.69,1868.58,22.0,411.09,1457.49,9.53,15.2,12.84,12.22,36.08,74.64,6.69,764.4,584.09,72.87,Moderate Margin (5-20%)
TXN-1054,2024-02-16,Electronics,Smart Display 10,Los Angeles,West,Consumer,PayPal,Evan Wright,1,337.51,206.12,337.51,206.12,40.45,6.85,25.62,279.04,5.23,1.57,2024,2,Feb,2024-02,2024Q1,Friday,127.17,38.73,25.62,4.22,333.29,18.0,59.99,6.23,3.95,1.37,111.65,15.52,9.29,6.71,22.0,1.48,5.23,1.57,4.66,2.79,2.01,38.16,82.68,11.98,333.29,279.04,5.23,Low Margin (0-5%)
TXN-1603,2024-02-16,Hardware,NAS Storage Enclosure,Houston,South,Consumer,Direct Invoice,Diana Prince,3,722.54,475.35,2167.62,1426.05,242.63,35.94,97.78,1802.4,87.18,4.09,2024,2,Feb,2024-02,2024Q1,Friday,704.58,170.92,97.78,36.99,2130.63,18.0,383.51,37.94,24.4,16.8,547.27,157.31,119.37,111.77,22.0,24.59,87.18,4.09,7.38,5.6,5.25,33.07,83.15,11.19,710.21,600.8,29.06,Low Margin (0-5%)
TXN-1765,2024-02-16,Services,Cybersecurity Audit,Phoenix,West,SMB,Wire Transfer,Diana Prince,7,2272.09,787.13,15904.63,5509.91,1095.59,54.5,678.13,7338.13,5275.58,33.9,2024,2,Feb,2024-02,2024Q1,Friday,10053.77,1139.99,678.13,340.95,15563.68,18.0,2801.46,247.5,195.11,120.62,2968.21,7085.56,6838.06,6763.57,22.0,1487.99,5275.58,33.9,45.53,43.94,43.46,64.6,46.14,6.89,2223.38,1048.3,753.65,High Margin (>=20%)
TXN-2046,2024-02-17,Electronics,Laptop Pro 15,San Francisco,West,Enterprise,PayPal,Evan Wright,6,1117.6,742.52,6705.6,4455.12,711.82,81.3,335.58,5583.82,55.29,0.84,2024,2,Feb,2024-02,2024Q1,Saturday,2113.49,675.88,335.58,136.99,6568.61,18.0,1182.35,144.14,116.81,22.93,1804.58,308.91,164.77,70.89,22.0,15.6,55.29,0.84,4.7,2.51,1.08,32.18,83.27,10.62,1094.77,930.64,9.22,Low Margin (0-5%)
TXN-1818,2024-02-18,Office Supplies,Standing Desk Converter,San Francisco,West,SMB,Credit Card,Bob Jones,7,296.87,145.77,2078.09,1020.39,168.9,67.35,104.29,1360.93,332.87,16.48,2024,2,Feb,2024-02,2024Q1,Sunday,999.52,186.92,104.29,58.18,2019.91,18.0,363.58,31.21,21.28,7.19,527.46,472.06,440.85,426.76,22.0,93.89,332.87,16.48,23.37,21.83,21.13,49.48,65.49,8.13,288.56,194.42,47.55,Moderate Margin (5-20%)
TXN-1199,2024-02-18,Electronics,Smart Display 10,Los Angeles,West,Enterprise,Direct Invoice,Alice Smith,11,366.94,201.44,4036.34,2215.84,407.72,87.28,203.56,2914.4,373.36,9.46,2024,2,Feb,2024-02,2024Q1,Sunday,1730.32,461.57,203.56,90.18,3946.16,18.0,710.31,72.02,47.33,27.83,1160.13,570.19,498.17,478.67,22.0,105.31,373.36,9.46,14.45,12.62,12.13,43.85,72.2,10.1,358.74,264.95,33.94,Moderate Margin (5-20%)
TXN-1481,2024-02-18,Hardware,Rack Server Blade X,Austin,South,Consumer,Credit Card,Bob Jones,6,2987.66,2176.9,17925.96,13061.4,1791.43,47.79,537.78,15438.4,-124.3,-0.71,2024,2,Feb,2024-02,2024Q1,Sunday,4561.22,1818.95,537.78,303.34,17622.62,18.0,3172.07,328.33,303.37,142.13,4195.95,365.27,36.94,-124.3,22.0,0.0,-124.3,-0.71,2.07,0.21,-0.71,25.88,86.12,9.99,2937.1,2573.07,-20.72,Loss Making (<0%)
TXN-1239,2024-02-18,Hardware,Gigabit Switch 24-Port,Los Angeles,West,SMB,Credit Card,Alice Smith,6,418.48,250.83,2510.88,1504.98,152.23,67.86,92.91,1817.98,239.26,9.66,2024,2,Feb,2024-02,2024Q1,Sunday,970.65,256.8,92.91,35.25,2475.63,18.0,445.61,61.54,48.55,15.98,569.8,400.85,339.31,306.74,22.0,67.48,239.26,9.66,16.19,13.71,12.39,39.21,72.4,6.06,412.6,303.0,39.88,Moderate Margin (5-20%)
TXN-1390,2024-02-19,Hardware,NAS Storage Enclosure,Austin,South,Enterprise,Credit Card,Evan Wright,29,816.97,491.28,23692.13,14247.12,2577.91,286.57,710.76,17822.36,1350.07,5.84,2024,2,Feb,2024-02,2024Q1,Monday,8868.06,2614.23,710.76,576.95,23115.18,18.0,4160.73,591.08,443.21,86.56,6189.47,2678.59,2087.51,1730.86,22.0,380.79,1350.07,5.84,11.59,9.03,7.49,38.36,75.22,10.88,797.08,614.56,46.55,Moderate Margin (5-20%)
TXN-1277,2024-02-21,Electronics,Laptop Pro 15,Phoenix,West,Enterprise,PayPal,Evan Wright,8,1225.39,740.51,9803.12,5924.08,801.11,58.54,313.2,7096.93,881.69,9.24,2024,2,Feb,2024-02,2024Q1,Wednesday,3622.62,1077.51,313.2,256.42,9546.7,18.0,1718.41,183.1,114.52,55.73,2250.36,1372.26,1189.16,1130.37,22.0,248.68,881.69,9.24,14.37,12.46,11.84,37.95,72.39,8.17,1193.34,887.12,110.21,Moderate Margin (5-20%)
TXN-1414,2024-02-21,Software,Data Analytics Suite,Houston,South,SMB,Credit Card,Charlie Davis,7,1476.84,292.04,10337.88,2044.28,1297.5,58.61,454.31,3854.7,3950.69,38.86,2024,2,Feb,2024-02,2024Q1,Wednesday,8123.16,1020.06,454.31,170.44,10167.44,18.0,1830.14,171.89,123.38,67.58,2830.48,5292.68,5120.79,5064.99,22.0,1114.3,3950.69,38.86,52.06,50.36,49.82,79.89,37.29,12.55,1452.49,550.67,564.38,High Margin (>=20%)
TXN-2111,2024-02-21,Electronics,Wireless Noise-Canceling Headset,New York,East,Enterprise,PayPal,Alice Smith,7,237.14,118.51,1659.98,829.57,161.73,64.36,71.67,1127.33,209.54,12.88,2024,2,Feb,2024-02,2024Q1,Wednesday,796.96,183.91,71.67,33.45,1626.53,18.0,292.78,30.47,23.55,7.37,481.67,315.29,284.82,268.64,22.0,59.1,209.54,12.88,19.38,17.51,16.52,49.0,67.91,9.74,232.36,161.05,29.93,Moderate Margin (5-20%)
TXN-1014,2024-02-22,Hardware,Gigabit Switch 24-Port,Austin,South,Enterprise,Direct Invoice,Charlie Davis,28,431.11,265.93,12071.08,7446.04,1079.43,317.05,476.41,9318.93,878.47,7.47,2024,2,Feb,2024-02,2024Q1,Thursday,4312.45,973.13,476.41,312.59,11758.49,18.0,2116.53,184.39,217.01,61.21,2846.02,1466.43,1282.04,1126.24,22.0,247.77,878.47,7.47,12.47,10.9,9.58,36.68,77.2,8.94,419.95,332.82,31.37,Moderate Margin (5-20%)
TXN-1018,2024-02-23,Electronics,Ultra-Wide Monitor 34,Chicago,Midwest,Enterprise,Direct Invoice,Diana Prince,10,667.57,383.07,6675.7,3830.7,599.36,144.01,330.32,4904.39,617.39,9.47,2024,2,Feb,2024-02,2024Q1,Friday,2687.39,642.45,330.32,157.61,6518.09,18.0,1173.26,102.74,123.17,46.18,1716.14,971.25,868.51,791.52,22.0,174.13,617.39,9.47,14.9,13.32,12.14,41.23,73.47,8.98,651.81,490.44,61.74,Moderate Margin (5-20%)
TXN-1085,2024-02-24,Services,Annual IT Maintenance Plan,Seattle,West,Enterprise,Direct Invoice,Charlie Davis,7,1898.36,620.78,13288.52,4345.46,1812.81,45.83,517.08,6721.18,3714.75,28.42,2024,2,Feb,2024-02,2024Q1,Saturday,8723.41,1136.82,517.08,219.65,13068.87,18.0,2352.4,260.81,222.9,35.34,3512.54,5210.87,4950.06,4762.5,22.0,1047.75,3714.75,28.42,39.87,37.88,36.44,66.75,50.58,13.64,1866.98,960.17,530.68,High Margin (>=20%)
TXN-2087,2024-02-24,Software,Data Analytics Suite,Seattle,West,Enterprise,Credit Card,Bob Jones,23,1503.9,305.99,34589.7,7037.77,2335.4,257.85,1594.74,11225.76,14051.49,41.86,2024,2,Feb,2024-02,2024Q1,Saturday,26533.93,3482.16,1594.74,1018.0,33571.7,18.0,6042.91,641.61,394.06,186.62,7670.15,18863.78,18222.17,18014.73,22.0,3963.24,14051.49,41.86,56.19,54.28,53.66,79.04,32.45,6.75,1459.64,488.08,610.93,High Margin (>=20%)
TXN-2005,2024-02-24,Software,Enterprise ERP License,Chicago,Midwest,Enterprise,Wire Transfer,Diana Prince,5,2420.64,505.64,12103.2,2528.2,767.83,31.09,556.86,3883.98,4798.08,40.65,2024,2,Feb,2024-02,2024Q1,Saturday,9274.86,1335.32,556.86,300.14,11803.06,18.0,2124.55,272.1,211.96,51.68,2691.1,6583.76,6311.66,6151.38,22.0,1353.3,4798.08,40.65,55.78,53.47,52.12,78.58,32.09,6.34,2360.61,776.8,959.62,High Margin (>=20%)
TXN-1076,2024-02-24,Office Supplies,High-Speed Paper Shredder,Seattle,West,Enterprise,Wire Transfer,Bob Jones,5,166.33,86.91,831.65,434.55,97.53,57.95,30.59,620.62,67.82,8.25,2024,2,Feb,2024-02,2024Q1,Saturday,387.04,88.53,30.59,10.06,821.59,18.0,147.89,19.71,10.65,4.87,274.6,112.44,92.73,86.95,22.0,19.13,67.82,8.25,13.69,11.29,10.58,47.11,74.63,11.73,164.32,124.12,13.56,Moderate Margin (5-20%)
TXN-2000,2024-02-25,Hardware,NAS Storage Enclosure,Boston,East,Enterprise,Wire Transfer,Fiona Gallagher,17,835.32,490.7,14200.44,8341.9,1635.29,249.59,612.93,10839.71,1066.42,7.64,2024,2,Feb,2024-02,2024Q1,Sunday,5608.5,1310.7,612.93,250.04,13950.4,18.0,2511.07,294.9,180.23,42.35,3808.51,1799.99,1505.09,1367.21,22.0,300.79,1066.42,7.64,12.9,10.79,9.8,40.2,76.33,11.52,820.61,637.63,62.73,Moderate Margin (5-20%)
TXN-1743,2024-02-26,Services,Cloud Migration Consulting,Miami,East,SMB,Credit Card,Evan Wright,3,3493.92,1235.26,10481.76,3705.78,1183.48,18.23,377.48,5284.97,2705.14,26.49,2024,2,Feb,2024-02,2024Q1,Monday,6506.62,1125.54,377.48,269.36,10212.4,18.0,1838.23,218.49,190.82,75.55,2704.73,3801.89,3583.4,3468.13,22.0,762.99,2705.14,26.49,37.23,35.09,33.96,63.71,50.42,11.29,3404.13,1761.66,901.71,High Margin (>=20%)
TXN-1442,2024-02-26,Electronics,Wireless Noise-Canceling Headset,Boston,East,Enterprise,Credit Card,Diana Prince,16,239.59,116.34,3833.44,1861.44,384.85,203.0,115.0,2564.29,460.43,12.34,2024,2,Feb,2024-02,2024Q1,Monday,1869.11,457.45,115.0,102.89,3730.55,18.0,671.5,86.42,49.43,17.34,1160.3,708.81,622.39,590.3,22.0,129.87,460.43,12.34,19.0,16.68,15.82,50.1,66.89,10.04,233.16,160.27,28.78,Moderate Margin (5-20%)
TXN-1322,2024-02-27,Services,Cloud Migration Consulting,New York,East,SMB,PayPal,Diana Prince,6,3664.91,1173.38,21989.46,7040.28,1569.62,48.79,972.99,9631.68,6831.24,31.98,2024,2,Feb,2024-02,2024Q1,Tuesday,14318.33,2324.94,972.99,630.85,21358.61,18.0,3844.55,502.06,307.9,165.97,4916.34,9401.99,8899.93,8758.0,22.0,1926.76,6831.24,31.98,44.02,41.67,41.0,67.04,43.8,7.14,3559.77,1605.28,1138.54,High Margin (>=20%)
TXN-1634,2024-02-29,Services,Annual IT Maintenance Plan,New York,East,SMB,Wire Transfer,Alice Smith,2,1686.11,622.86,3372.22,1245.72,344.64,26.5,178.59,1795.45,823.99,25.06,2024,2,Feb,2024-02,2024Q1,Thursday,2042.32,325.78,178.59,84.18,3288.04,18.0,591.85,54.0,64.45,8.04,875.51,1166.81,1112.81,1056.4,22.0,232.41,823.99,25.06,35.49,33.84,32.13,62.11,53.24,10.22,1644.02,897.72,412.0,High Margin (>=20%)
TXN-1785,2024-03-01,Electronics,Laptop Pro 15,Boston,East,SMB,Direct Invoice,Alice Smith,1,1215.02,749.86,1215.02,749.86,129.23,7.87,46.8,933.76,100.05,8.34,2024,3,Mar,2024-03,2024Q1,Friday,449.77,96.08,46.8,15.39,1199.63,18.0,215.93,24.48,22.82,5.78,279.98,169.79,145.31,128.27,22.0,28.22,100.05,8.34,14.15,12.11,10.69,37.49,76.85,10.64,1199.63,933.76,100.05,Moderate Margin (5-20%)
TXN-1959,2024-03-02,Office Supplies,Mesh Office Chair,San Francisco,West,Enterprise,Wire Transfer,Evan Wright,26,343.56,156.06,8932.56,4057.56,1161.22,370.26,376.68,5965.72,1371.93,15.66,2024,3,Mar,2024-03,2024Q1,Saturday,4705.22,699.55,376.68,169.78,8762.78,18.0,1577.3,207.4,172.55,41.33,2607.71,2097.51,1890.11,1758.89,22.0,386.96,1371.93,15.66,23.94,21.57,20.07,53.7,66.79,13.0,337.03,229.45,52.77,Moderate Margin (5-20%)
TXN-1506,2024-03-02,Office Supplies,Mesh Office Chair,Chicago,Midwest,SMB,Credit Card,Diana Prince,3,336.43,156.5,1009.29,469.5,66.21,16.7,45.53,597.94,228.57,22.92,2024,3,Mar,2024-03,2024Q1,Saturday,527.56,78.86,45.53,12.23,997.06,18.0,179.47,15.69,16.79,5.26,207.3,320.26,304.57,293.04,22.0,64.47,228.57,22.92,32.12,30.55,29.39,52.91,59.24,6.56,332.35,199.31,76.19,High Margin (>=20%)
TXN-1795,2024-03-02,Hardware,NAS Storage Enclosure,Los Angeles,West,SMB,PayPal,Bob Jones,5,775.99,487.56,3879.95,2437.8,510.62,44.65,200.06,3193.13,142.97,3.78,2024,3,Mar,2024-03,2024Q1,Saturday,1345.04,275.11,200.06,97.11,3782.84,18.0,680.91,71.95,75.5,16.14,1030.44,314.6,242.65,183.29,22.0,40.32,142.97,3.78,8.32,6.41,4.85,35.56,82.3,13.16,756.57,638.63,28.59,Low Margin (0-5%)
TXN-2133,2024-03-03,Hardware,Rack Server Blade X,Seattle,West,SMB,PayPal,Fiona Gallagher,4,3225.06,1995.74,12900.24,7982.96,815.32,28.03,387.01,9213.32,1586.43,12.58,2024,3,Mar,2024-03,2024Q1,Sunday,4632.5,955.29,387.01,284.78,12615.46,18.0,2270.78,235.59,222.4,45.02,2185.65,2446.85,2211.26,2033.88,22.0,447.45,1586.43,12.58,19.4,17.53,16.12,36.72,71.42,6.32,3153.86,2303.33,396.61,Moderate Margin (5-20%)
TXN-1415,2024-03-05,Electronics,Laptop Pro 15,Los Angeles,West,SMB,PayPal,Charlie Davis,6,1210.67,734.35,7264.02,4406.1,678.4,52.61,353.16,5490.27,528.22,7.39,2024,3,Mar,2024-03,2024Q1,Tuesday,2736.9,737.97,353.16,121.02,7143.0,18.0,1285.74,150.01,119.24,31.69,1822.14,914.76,764.75,677.2,22.0,148.98,528.22,7.39,12.81,10.71,9.48,38.32,75.58,9.34,1190.5,915.04,88.04,Moderate Margin (5-20%)
TXN-1129,2024-03-05,Hardware,Gigabit Switch 24-Port,Phoenix,West,SMB,PayPal,Diana Prince,5,446.31,253.18,2231.55,1265.9,200.53,36.36,71.69,1574.48,314.48,14.43,2024,3,Mar,2024-03,2024Q1,Tuesday,913.94,156.98,71.69,51.71,2179.84,18.0,392.37,33.67,25.95,14.42,465.56,448.38,414.71,403.18,22.0,88.7,314.48,14.43,20.57,19.02,18.5,41.93,70.56,8.99,435.97,314.9,62.9,Moderate Margin (5-20%)
TXN-2175,2024-03-06,Software,Cloud Storage Annual,Austin,South,Enterprise,Wire Transfer,Bob Jones,8,428.53,81.98,3428.24,655.84,406.05,43.71,140.54,1246.14,1277.69,38.16,2024,3,Mar,2024-03,2024Q1,Wednesday,2691.98,348.65,140.54,80.42,3347.82,18.0,602.61,81.92,45.85,12.8,938.95,1753.03,1671.11,1638.06,22.0,360.37,1277.69,38.16,52.36,49.92,48.93,80.41,36.35,11.84,418.48,155.77,159.71,High Margin (>=20%)
TXN-1840,2024-03-06,Office Supplies,Ergonomic Executive Desk,Phoenix,West,Enterprise,Credit Card,Charlie Davis,10,784.52,447.2,7845.2,4472.0,484.29,98.36,282.69,5337.34,1054.68,13.65,2024,3,Mar,2024-03,2024Q1,Wednesday,3255.37,797.18,282.69,117.83,7727.37,18.0,1390.93,161.37,97.33,18.0,1662.52,1592.85,1431.48,1352.15,22.0,297.47,1054.68,13.65,20.61,18.52,17.5,42.13,68.03,6.17,772.74,533.73,105.47,Moderate Margin (5-20%)
TXN-1817,2024-03-06,Services,Cloud Migration Consulting,Phoenix,West,Enterprise,PayPal,Evan Wright,16,3262.31,1169.6,52196.96,18713.6,6035.3,145.51,2339.84,27234.25,13768.75,26.83,2024,3,Mar,2024-03,2024Q1,Wednesday,32598.79,5196.93,2339.84,884.57,51312.39,18.0,9236.23,869.23,738.82,379.09,13717.58,18881.21,18011.98,17652.25,22.0,3883.5,13768.75,26.83,36.8,35.1,34.4,63.53,52.18,11.56,3207.02,1702.14,860.55,High Margin (>=20%)
TXN-1653,2024-03-07,Services,Cybersecurity Audit,Los Angeles,West,Consumer,Credit Card,Evan Wright,7,2224.46,828.89,15571.22,5802.23,1031.86,40.08,695.27,7569.44,4366.52,28.83,2024,3,Mar,2024-03,2024Q1,Thursday,9345.03,1546.88,695.27,423.96,15147.26,18.0,2726.51,275.38,208.55,51.09,3314.09,6030.94,5755.56,5598.1,22.0,1231.58,4366.52,28.83,39.82,38.0,36.96,61.69,48.61,6.63,2163.89,1081.35,623.79,High Margin (>=20%)
TXN-2117,2024-03-07,Hardware,NAS Storage Enclosure,Boston,East,Government,Credit Card,Diana Prince,39,824.18,483.44,32143.02,18854.16,3098.62,253.36,1062.3,23268.44,4064.7,12.84,2024,3,Mar,2024-03,2024Q1,Thursday,12790.82,2397.04,1062.3,498.04,31644.98,18.0,5696.1,509.5,513.02,254.17,6811.32,5979.5,5470.0,5211.15,22.0,1146.45,4064.7,12.84,18.9,17.29,16.47,40.42,72.39,9.64,811.41,596.63,104.22,Moderate Margin (5-20%)
TXN-1499,2024-03-08,Hardware,Rack Server Blade X,Boston,East,SMB,Credit Card,Bob Jones,6,3061.45,2040.84,18368.7,12245.04,1182.49,31.06,551.06,14009.65,889.15,4.99,2024,3,Mar,2024-03,2024Q1,Friday,5586.15,2180.73,551.06,537.51,17831.19,18.0,3209.61,353.64,231.19,83.95,3945.34,1640.81,1287.17,1139.93,22.0,250.78,889.15,4.99,9.2,7.22,6.39,31.33,76.27,6.44,2971.86,2334.94,148.19,Low Margin (0-5%)
TXN-1647,2024-03-08,Software,Security Firewall Pro,Houston,South,Enterprise,Credit Card,Diana Prince,19,795.68,215.81,15117.92,4100.39,1709.82,221.5,453.54,6485.25,5085.44,34.06,2024,3,Mar,2024-03,2024Q1,Friday,10829.61,1506.95,453.54,187.92,14930.0,18.0,2687.4,290.68,189.11,61.79,3891.81,6937.8,6647.12,6519.8,22.0,1434.36,5085.44,34.06,46.47,44.52,43.67,72.54,42.9,11.31,785.79,341.33,267.65,High Margin (>=20%)
TXN-1432,2024-03-08,Services,Cloud Migration Consulting,Boston,East,SMB,Wire Transfer,Alice Smith,4,3758.78,1204.28,15035.12,4817.12,1645.79,47.23,601.65,7111.79,4364.31,29.53,2024,3,Mar,2024-03,2024Q1,Friday,9963.13,1624.93,601.65,254.87,14780.25,18.0,2660.44,325.12,191.04,67.9,3919.6,6043.53,5718.41,5595.27,22.0,1230.96,4364.31,29.53,40.89,38.69,37.86,67.41,47.3,10.95,3695.06,1777.95,1091.08,High Margin (>=20%)
TXN-1030,2024-03-09,Electronics,Smart Display 10,Chicago,Midwest,Enterprise,Direct Invoice,Bob Jones,20,367.19,196.93,7343.8,3938.6,713.63,229.95,220.31,5102.49,1028.5,14.26,2024,3,Mar,2024-03,2024Q1,Saturday,3271.64,531.12,220.31,133.56,7210.24,18.0,1297.84,175.4,119.51,36.87,1695.01,1576.63,1401.23,1318.59,22.0,290.09,1028.5,14.26,21.87,19.43,18.29,45.37,69.48,9.72,360.51,255.12,51.42,Moderate Margin (5-20%)
TXN-1680,2024-03-10,Electronics,Ultra-Wide Monitor 34,Phoenix,West,Enterprise,Direct Invoice,Evan Wright,13,667.74,373.1,8680.62,4850.3,785.58,193.79,260.42,6090.09,875.55,10.31,2024,3,Mar,2024-03,2024Q1,Sunday,3645.42,983.3,260.42,184.9,8495.72,18.0,1529.23,212.22,120.81,33.2,2223.09,1422.33,1210.11,1122.5,22.0,246.95,875.55,10.31,16.74,14.24,13.21,42.91,70.16,9.05,653.52,468.47,67.35,Moderate Margin (5-20%)
TXN-1941,2024-03-10,Office Supplies,Mesh Office Chair,Phoenix,West,SMB,PayPal,Diana Prince,3,313.47,164.42,940.41,493.26,101.26,34.33,49.59,678.44,102.86,11.23,2024,3,Mar,2024-03,2024Q1,Sunday,422.34,78.71,49.59,24.81,915.6,18.0,164.81,22.47,11.02,6.91,263.89,158.45,135.98,131.87,22.0,29.01,102.86,11.23,17.31,14.85,14.4,46.13,72.14,10.77,305.2,226.15,34.29,Moderate Margin (5-20%)
TXN-1175,2024-03-10,Software,Security Firewall Pro,Los Angeles,West,SMB,Direct Invoice,Evan Wright,2,894.59,226.33,1789.18,452.66,196.73,19.89,96.34,765.62,592.48,33.62,2024,3,Mar,2024-03,2024Q1,Sunday,1309.78,182.96,96.34,26.74,1762.44,18.0,317.24,30.88,29.68,6.29,495.92,813.86,782.98,759.59,22.0,167.11,592.48,33.62,46.18,44.43,43.1,74.32,42.79,11.0,881.22,382.81,296.24,High Margin (>=20%)
TXN-2187,2024-03-10,Office Supplies,High-Speed Paper Shredder,Boston,East,Enterprise,Wire Transfer,Bob Jones,16,184.11,90.18,2945.76,1442.88,337.42,151.92,88.37,2020.59,366.14,12.65,2024,3,Mar,2024-03,2024Q1,Sunday,1451.55,307.52,88.37,51.33,2894.43,18.0,521.0,57.56,55.26,15.91,885.23,566.32,508.76,469.41,22.0,103.27,366.14,12.65,19.57,17.58,16.22,50.15,68.59,11.45,180.9,126.29,22.88,Moderate Margin (5-20%)
TXN-2011,2024-03-13,Services,Cybersecurity Audit,Austin,South,Enterprise,Wire Transfer,Evan Wright,7,2342.05,779.12,16394.35,5453.84,1254.51,102.89,491.83,7303.07,5356.63,33.51,2024,3,Mar,2024-03,2024Q1,Wednesday,10529.35,1328.93,491.83,411.16,15983.19,18.0,2876.97,313.33,219.56,49.17,3178.16,7351.19,7037.86,6867.47,22.0,1510.84,5356.63,33.51,45.99,44.03,42.97,65.88,44.55,7.65,2283.31,1043.3,765.23,High Margin (>=20%)
TXN-1086,2024-03-13,Electronics,Ultra-Wide Monitor 34,New York,East,SMB,Credit Card,Charlie Davis,2,645.81,363.89,1291.62,727.78,85.53,10.05,68.96,892.32,170.64,13.49,2024,3,Mar,2024-03,2024Q1,Wednesday,537.55,111.41,68.96,26.29,1265.33,18.0,227.76,32.04,20.22,9.43,275.95,261.6,229.56,218.77,22.0,48.13,170.64,13.49,20.67,18.14,17.29,42.48,69.09,6.62,632.66,446.16,85.32,Moderate Margin (5-20%)
TXN-2079,2024-03-14,Hardware,Rack Server Blade X,Phoenix,West,SMB,Direct Invoice,Alice Smith,5,3218.19,2043.39,16090.95,10216.95,1922.85,51.4,521.55,12712.75,933.3,5.93,2024,3,Mar,2024-03,2024Q1,Thursday,5509.02,1301.96,521.55,364.98,15725.97,18.0,2830.67,319.97,270.19,75.44,3797.76,1711.26,1391.29,1196.54,22.0,263.24,933.3,5.93,10.88,8.85,7.61,35.03,79.01,11.95,3145.19,2542.55,186.66,Moderate Margin (5-20%)
TXN-1172,2024-03-14,Services,Cloud Migration Consulting,Seattle,West,Enterprise,PayPal,Bob Jones,7,3464.64,1227.54,24252.48,8592.78,2940.4,46.12,910.68,12489.98,6901.95,28.85,2024,3,Mar,2024-03,2024Q1,Thursday,15329.39,1717.79,910.68,330.31,23922.17,18.0,4305.99,583.54,461.38,179.17,5614.99,9714.4,9130.86,8848.65,22.0,1946.7,6901.95,28.85,40.61,38.17,36.99,64.08,51.5,12.12,3417.45,1784.28,985.99,High Margin (>=20%)
TXN-1994,2024-03-18,Electronics,Laptop Pro 15,New York,East,Enterprise,PayPal,Alice Smith,15,1218.15,734.31,18272.25,11014.65,1485.9,189.38,548.17,13238.1,1865.74,10.43,2024,3,Mar,2024-03,2024Q1,Monday,6870.07,1818.3,548.17,387.53,17884.72,18.0,3219.25,333.52,239.77,136.95,4041.75,2828.32,2494.8,2391.98,22.0,526.24,1865.74,10.43,15.81,13.95,13.37,38.41,72.45,8.13,1192.31,882.54,124.38,Moderate Margin (5-20%)
TXN-1947,2024-03-18,Software,Cloud Storage Annual,Boston,East,SMB,Credit Card,Diana Prince,2,426.25,78.43,852.5,156.86,81.82,20.88,49.82,309.38,345.27,41.29,2024,3,Mar,2024-03,2024Q1,Monday,679.28,65.51,49.82,16.36,836.14,18.0,150.51,15.1,8.64,5.15,218.03,461.25,446.15,442.66,22.0,97.39,345.27,41.29,55.16,53.36,52.94,81.24,36.29,9.6,418.07,154.69,172.64,High Margin (>=20%)
TXN-1536,2024-03-18,Hardware,NAS Storage Enclosure,Phoenix,West,Enterprise,Wire Transfer,Charlie Davis,19,734.58,496.13,13957.02,9426.47,1010.25,152.22,418.71,11007.65,513.62,3.78,2024,3,Mar,2024-03,2024Q1,Monday,4143.49,1636.3,418.71,387.06,13569.96,18.0,2442.59,232.71,141.84,107.03,3217.48,926.01,693.3,658.49,22.0,144.87,513.62,3.78,6.82,5.11,4.85,30.53,78.87,7.24,714.21,579.35,27.03,Low Margin (0-5%)
